Year,Player,Pos,Age,Tm,PER,TS%,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM
2014,Josh Childress,SF,30,NOP,3.9,,7.3,10.7,2.2,0,100,1.9,0,-3.3
2014,Seth Curry,PG,23,TOT,13.8,0.5,4.3,0,7.9,0,0,10.3,0,4.7
2014,Shane Edwards,SF,26,CLE,-1,0.333,9.3,0,0,0,25,14.9,0,-13.3
2014,Melvin Ely,C,35,NOP,3.9,0.5,2.2,0,0,3.1,0,10.1,0,-10.3
2014,Carrick Felix,SG,23,CLE,13.3,0.603,8.9,18.2,0,0,20.2,23.2,0,-3.4
2014,Jamaal Franklin,SG,22,MEM,4.7,0.489,8.5,5.4,1.3,1,21.6,14.6,0,-5.9
2014,Ryan Gomes,SF,31,OKC,0.2,0.375,6.6,4.1,0,0,11.1,11.7,0,-8.8
2014,Elias Harris,SF,24,LAL,7.6,0,4.9,11.4,4.4,0,0,4,0,0.3
2014,Manny Harris,SG,24,LAL,10.9,0.485,10.1,9.5,1.1,0.4,10.7,20.4,0,-3.3
2014,Royal Ivey,SG,32,OKC,-16.5,0,11.3,0,0,0,0,17.7,0,-27.7
2014,Damion James,SF,26,SAS,4.1,0.304,13.5,7.5,0,1.4,9.2,9.8,0,-4.7
2014,Solomon Jones,PF,29,ORL,5.8,0.373,10.7,3.4,1.2,1.8,9.6,11.1,0,-6.6
2014,Viacheslav Kravtsov,C,26,PHO,10.5,0.54,16.2,2.5,0,1.3,24.5,18.3,0,-6.9
2014,Ognjen Kuzmić,C,23,GSW,3.4,0.42,12.5,2.9,1.6,3.3,35.9,13.3,0,-8.9
2014,Ricky Ledo,SG,21,DAL,12.7,0.506,3.5,9.5,1.6,0,9.6,28.6,0,-3.9
2014,DeAndre Liggins,SG,25,MIA,129.1,1,62.8,0,0,0,0,47.8,0,41.5
2014,Quincy Miller,PF,21,DEN,8.6,0.459,10.1,4.9,1.4,3,14.6,17.7,0,-3.7
2014,Darius Morris,PG,23,TOT,9.2,0.498,4.6,21.5,2.1,0,20.1,18.6,0,-4.5
2014,Arnett Moultrie,PF,23,PHI,6.7,0.448,10.1,1.5,2.1,1.7,14.8,10.7,0,-7.3
2014,Toure' Murry,PG,24,NYK,11.1,0.479,6.9,21.5,2.7,0.2,18.9,22.5,0,-4.4
2014,Hamady N'Diaye,C,27,SAC,2.9,0.318,13.7,5.6,0,4.4,24.1,7.4,0,-7.8
2014,Arinze Onuaku,PF,26,TOT,3.8,0.255,15.4,13.5,0,0,14.5,10.4,0,-5.2
2014,Dexter Pittman,C,25,ATL,13.1,0,57.9,0,0,0,0,28.5,0,-24.3
2014,Otto Porter Jr.,SF,20,WAS,6,0.405,10.4,4.6,1.3,0.3,12.7,15.6,0,-6.2
2014,Josh Powell,PF,31,HOU,2.5,0.333,14.6,0,0,3.9,14.3,16.1,0,-11.4
2014,A.J. Price,SG,27,MIN,9.7,0.469,5.5,21.5,0.5,0,13,23.2,0,-4.8
2014,Chris Smith,PG,26,NYK,0,,0,0,0,0,,0,0,-9.7
2014,James Southerland,SF,23,TOT,11.8,0.441,15.5,0,1.7,5.6,5.9,25.6,0,-2.7
2014,D.J. Stephens,SG,23,MIL,16.1,0.47,19.1,0,0,0,0,22.4,0,1.7
2014,Hasheem Thabeet,C,26,OKC,2.6,0.536,11.7,0.7,1,3.8,35.7,9,0,-7.3
2014,Adonis Thomas,SF,20,TOT,7.3,0.485,4.6,13.4,0,0,6.5,18.5,0,-6.2
2014,Ekpe Udoh,PF,26,MIL,7.6,0.44,10.5,5.7,1,4.4,18.8,11.4,0,-4.8
2014,D.J. White,PF,27,CHA,2.4,0,11.3,0,5.2,0,0,4.6,0,-5.6
2014,Royce White,PF,22,SAC,-8.3,0,0,0,0,0,0,4.9,0,-16.9
2014,Reggie Williams,SF,27,OKC,16.4,0.611,0,11.5,3,0,18.2,28.7,0,-2.4
2014,Vander Blue,SG,21,BOS,0.5,0.403,11.4,10.7,0,0,24.4,24.3,-0.1,-13.8
2014,Ian Clark,SG,22,UTA,9.2,0.485,6.4,14.7,2.4,0.9,16.7,22.4,-0.1,-3.2
2014,Gigi Datome,SF,26,DET,8,0.409,10.6,7,1.3,0.3,9.8,20.2,-0.1,-6
2014,Scotty Hopson,SG,24,CLE,-6.5,0.102,0,18.8,7.4,0,0,31.1,-0.1,-20.7
2014,Mike James,PG,38,CHI,1.5,0.251,5.2,34.1,1.4,0,18.6,16.1,-0.1,-10.2
2014,John Jenkins,SG,22,ATL,4.7,0.457,8.1,10.4,0.3,0.5,20.1,15.8,-0.1,-6.3
2014,Sergey Karasev,SF,20,CLE,2.3,0.47,5.8,5.6,1,0.5,21.8,14.4,-0.1,-8.4
2014,Shane Larkin,PG,21,DAL,8.3,0.446,5,20.4,2.7,0.2,20.9,17.4,-0.1,-3.8
2014,JaVale McGee,C,26,DEN,10.2,0.455,11.6,4.4,0.6,6.5,17.2,25,-0.1,-6.5
2014,Erik Murphy,C,23,CHI,0.2,0.231,7.3,4.9,0,5,13.3,11.2,-0.1,-8.6
2014,James Nunnally,SF,23,TOT,6.1,0.44,6.4,7,1.8,1,12.3,15.1,-0.1,-5.4
2014,Ronnie Price,SG,30,ORL,7.6,0.379,6.5,25.6,3.4,0.4,21,15,-0.1,-4.3
2014,Glen Rice Jr.,SG,23,WAS,6.6,0.399,10.6,9.3,2.8,0.8,18.3,20.3,-0.1,-2.9
2014,Mustafa Shakur,PG,29,OKC,-8.8,0.129,0,45.1,0,0,34,23.7,-0.1,-18.6
2014,Tornike Shengelia,SF,22,TOT,3.9,0.46,6.2,14,1,0.5,27.6,13.2,-0.1,-7.3
2014,Lance Thomas,SF,25,NOP,0.5,0.279,9.7,9.7,0,0,15.7,13.8,-0.1,-9.6
2014,Sasha Vujačić,SG,29,LAC,1.5,0.5,16.7,0,5,0,37.5,35.3,-0.1,-12.4
2014,Earl Watson,PG,34,POR,2.1,0.47,5,22,1.6,0.4,57.1,8.1,-0.1,-6.7
2014,Stephen Jackson,SF,35,LAC,0.1,0.27,5.2,6.2,2.8,0.7,17.8,13.9,-0.2,-6.6
2014,Darius Johnson-Odom,SG,24,PHI,-23,0,7.2,8.5,3.2,0,20.2,27.9,-0.2,-27.3
2014,Derrick Rose,PG,25,CHI,9.7,0.446,5.9,26.2,0.9,0.2,16,31.5,-0.2,-3.1
2014,Peyton Siva,SG,23,DET,5.7,0.425,3.4,21,2,0.4,22.1,15.6,-0.2,-6.4
2014,Jeff Taylor,SF,24,CHA,5.9,0.436,5.4,5.7,1.1,0.6,9.5,19.4,-0.2,-5.4
2014,Malcolm Thomas,PF,25,TOT,4.6,0.444,19,5.1,0,3.5,34.8,18.7,-0.2,-9.1
2014,Chauncey Billups,SG,37,DET,5.3,0.427,4.9,18.7,1.3,0.3,22.9,15.1,-0.3,-5.8
2014,Lorenzo Brown,PG,23,PHI,8.2,0.349,6.8,27.5,2.8,1.1,14.9,20.4,-0.3,-5.2
2014,Shannon Brown,SG,28,TOT,4.7,0.419,6.4,5,2.7,0,19.3,17.1,-0.3,-6.8
2014,Ben Gordon,SG,30,CHA,6.4,0.422,5.5,12.2,1.9,0.6,15.2,22.9,-0.3,-6
2014,Jamaal Tinsley,PG,35,UTA,1.9,0.225,5.8,29.5,1,0,31,12.1,-0.3,-7.6
2014,Anthony Bennett,PF,20,CLE,6.9,0.425,13.1,4,1.6,1,15.5,20.3,-0.4,-7.4
2014,Kobe Bryant*,SG,35,LAL,10.7,0.505,7.8,34.6,1.9,0.4,29.2,28.7,-0.4,-5.1
2014,Eric Maynor,PG,26,TOT,6.2,0.387,6.7,23,1.4,0.7,21.5,18.2,-0.4,-6
2014,Gal Mekel,PG,25,DAL,5.4,0.4,5.3,30.1,0.7,0.3,25.4,19,-0.4,-7.6
2014,Nemanja Nedović,SG,22,GSW,-1.7,0.306,5.8,12.1,0,0.5,23.4,17.2,-0.4,-10
2014,Brandon Rush,SG,28,UTA,4.1,0.428,6.1,8.5,0.6,1.7,17.8,12.3,-0.4,-5.6
2014,Marquis Teague,SG,20,TOT,3.8,0.398,5.3,20.6,1.2,0.9,22.5,18.2,-0.5,-7.4
2014,Tyshawn Taylor,PG,23,BRK,5.4,0.427,3.3,21.4,2.3,0.3,22.9,23.5,-0.6,-8.7
2014,John Lucas III,PG,31,UTA,5.2,0.403,3.8,11.1,1.2,0,10,17,-0.7,-5.9
2014,Dennis Schröder,PG,20,ATL,5.8,0.442,5.4,22,1.3,0,22.8,19,-0.7,-7.3
2014,Diante Garrett,PG,25,UTA,7.1,0.459,5.3,17.6,2.1,0.4,21.7,15.1,-0.8,-4.6
2014,Tony Wroten,PG,20,PHI,12.9,0.493,7,20.9,2.1,0.7,17.7,27.7,-0.9,-3.7
2013,LeBron James,PF,28,MIA,31.6,0.64,13.1,36.4,2.4,1.9,12.4,30.2,19.3,11.7
2013,Kevin Durant,SF,24,OKC,28.3,0.647,11.8,21.7,1.9,2.6,13.7,29.8,18.9,9.3
2013,Chris Paul,PG,27,LAC,26.4,0.594,6.7,46.5,3.8,0.4,13.7,22.6,13.9,8.8
2013,James Harden,SG,23,HOU,22.9,0.6,7.2,25.7,2.4,1,14.9,29,12.8,5.6
2013,Russell Westbrook,PG,24,OKC,23.9,0.532,8.6,38.4,2.6,0.6,13.2,32.8,11.6,4.4
2013,Marc Gasol,C,28,MEM,19.5,0.559,13.1,19.1,1.6,4.1,13.5,19.2,11.5,5.2
2013,Stephen Curry,PG,24,GSW,21.3,0.589,5.8,31.1,2.1,0.3,13.7,26.4,11.2,5.4
2013,Kobe Bryant,SG,34,LAL,23,0.57,7.9,29.7,1.8,0.6,13.3,31.9,10.9,4.6
2013,Deron Williams,PG,28,BRK,20.3,0.574,4.8,37.5,1.4,0.8,14.5,24.4,10.9,3.8
2013,Blake Griffin,PF,23,LAC,22.4,0.572,15.2,19.9,2,1.6,12.8,25.4,10.6,4.1
2013,Mike Conley,PG,25,MEM,18.3,0.549,4.8,29.5,3.4,0.7,15.1,21,9.9,4.6
2013,George Hill,PG,26,IND,16.6,0.558,6,23.4,1.6,0.7,10.7,18.8,9.7,3.3
2013,Dwyane Wade,SG,31,MIA,24,0.571,8.9,26.6,2.8,1.9,13.2,29.5,9.6,4.4
2013,Carmelo Anthony,PF,28,NYK,24.8,0.56,10.8,14.1,1.1,1.1,9.3,35.6,9.5,4.3
2013,Serge Ibaka,PF,23,OKC,19.4,0.612,14.2,2.8,0.6,7.4,12.7,18.1,9.4,1.5
2013,Tyson Chandler,C,30,NYK,18.9,0.671,19,4.5,1,3,14.5,13,9.3,1.3
2013,Tony Parker,PG,30,SAS,23,0.588,5.3,40.4,1.3,0.2,13,27.7,9.3,3.6
2013,David Lee,PF,29,GSW,19.2,0.561,16.8,16.5,1.2,0.6,13.7,23.2,9.1,1.8
2013,David West,PF,32,IND,20.1,0.545,12.9,16.8,1.6,2.1,12,24.4,9.1,4
2013,Chris Bosh,C,28,MIA,20,0.592,12.6,8.4,1.4,3.4,11,22.7,9,1.3
2013,Paul George,SF,22,IND,16.8,0.531,11.3,19.6,2.6,1.3,15.2,23.5,9,3.8
2013,Brook Lopez,C,24,BRK,24.7,0.567,13.4,6.4,0.8,5.2,9.4,28.6,9,3.2
2013,Al Horford,C,26,ATL,19.8,0.56,15.7,15.3,1.5,2.2,11.3,21.8,8.8,1.9
2013,Tim Duncan,C,36,SAS,24.4,0.554,19.1,15.5,1.2,6.4,11.7,27.8,8.3,5.3
2013,Tiago Splitter,PF,28,SAS,18.7,0.609,14.9,10,1.6,2.3,12.7,18.2,8.2,2.2
2013,Zach Randolph,PF,31,MEM,17.9,0.506,19.3,7.3,1.3,1,11.5,23.1,7.9,0.2
2013,Kenneth Faried,PF,23,DEN,18.5,0.573,18.3,5.1,1.8,2.9,12.3,17.7,7.8,1.1
2013,Al Jefferson,C,28,UTA,20.9,0.522,16.3,12,1.6,2.7,7.3,25.3,7.7,2.4
2013,Dwight Howard,C,27,LAL,19.4,0.573,19.1,6.6,1.6,4.9,16.6,22.2,7.6,0.6
2013,Paul Millsap,PF,27,UTA,19.8,0.55,13.7,14.5,2.3,2.7,11.8,22.4,7.6,2.7
2013,José Calderón,PG,31,TOT,18.8,0.616,4.8,39.8,1.4,0.3,15.8,17,7.4,3.1
2013,Ty Lawson,PG,25,DEN,17.9,0.549,4.4,30.2,2.1,0.2,14.1,22.3,7.4,2
2013,Thaddeus Young,PF,24,PHI,18.2,0.541,12.3,8.2,2.7,1.6,8,19.8,7.4,1.2
2013,Amir Johnson,PF,25,TOR,17.3,0.591,15.6,8.7,1.8,3.8,14.5,16.1,7.3,1
2013,Joakim Noah,C,27,CHI,18.1,0.534,17.3,17.6,1.7,4.4,19.3,17.2,7.3,3.4
2013,LaMarcus Aldridge,PF,27,POR,20.4,0.53,14,13,1.2,2.5,8.9,26.5,7.2,1.3
2013,Danilo Gallinari,SF,24,DEN,16.7,0.561,8.9,11.2,1.4,1.2,9.8,21.3,7.2,2.8
2013,Paul Pierce,SF,35,BOS,19.1,0.559,11.2,25.1,1.7,0.9,14.3,27.4,7.2,3.6
2013,Jimmy Butler,SF,23,CHI,15.2,0.574,8.8,8.6,2,1.1,9.2,14.6,7,2
2013,Kevin Martin,SG,29,OKC,16,0.608,4.8,7.9,1.7,0.3,10.2,21,7,1
2013,Chandler Parsons,SF,24,HOU,15.3,0.584,8.3,15.6,1.4,0.9,12.7,18.3,7,2
2013,J.J. Hickson,C,24,POR,19.7,0.591,20.7,6.6,1.1,1.7,14.4,19.9,6.9,0.2
2013,Thabo Sefolosha,SG,28,OKC,12.8,0.617,8.2,8.2,2.4,1.5,11.4,11.4,6.8,2.4
2013,Ersan İlyasova,PF,25,MIL,18.3,0.552,13.9,9.6,1.7,1.3,7.9,20.5,6.7,2
2013,Nikola Peković,C,27,MIN,20.2,0.572,15.9,4.9,1.1,2,10.3,22.5,6.7,0.5
2013,J.R. Smith,SG,27,NYK,17.6,0.522,9.3,14.5,2,0.8,8.8,26.5,6.7,1.3
2013,Ryan Anderson,PF,24,NOH,18.1,0.548,12.4,6.9,0.9,1,7.5,24,6.5,2
2013,Kosta Koufos,C,23,DEN,17.2,0.585,17.3,2.6,1.2,4.4,8.7,14.5,6.5,0.6
2013,Kyle Korver,SF,31,ATL,13.9,0.637,7.4,9.9,1.6,1.3,9.9,14.5,6.4,1.8
2013,Matt Barnes,SF,32,LAC,15.5,0.566,10.6,9.2,2.1,2.6,11,18.1,6.3,1.8
2013,Luol Deng,SF,27,CHI,15.1,0.508,9.4,13.2,1.5,0.8,10.6,21.5,6.3,0.8
2013,Martell Webster,SF,26,WAS,13.9,0.601,7.4,10.7,1.2,0.6,11.1,16.9,6.3,0.8
2013,DeAndre Jordan,C,24,LAC,17.2,0.606,17.6,2.2,1.3,4.7,14.3,15.9,6.2,-0.2
2013,Carl Landry,PF,29,GSW,17.5,0.605,14.2,5.6,0.9,1.3,13.7,20,6.2,-0.2
2013,Kawhi Leonard,SF,21,SAS,16.4,0.592,11.1,7.7,2.7,1.3,9.6,16.4,6.2,3.1
2013,Anthony Davis,PF,19,NOH,21.7,0.559,16.8,6.1,2.2,5.1,10.3,21.8,6.1,2.5
2013,Roy Hibbert,C,26,IND,17.3,0.489,16.1,8.9,0.9,6.7,14.5,22.5,6.1,-0.3
2013,Jeff Teague,PG,24,ATL,16.8,0.543,3.9,36.1,2.3,0.8,17.6,23,6.1,0.3
2013,Vince Carter,SF,36,DAL,17.8,0.571,8.9,15,1.8,1.6,10,23.1,6,3.1
2013,Andrei Kirilenko,SF,31,MIN,17.6,0.59,10.2,14.4,2.4,2.4,15.1,17.4,6,3.5
2013,Larry Sanders,C,24,MIL,18.7,0.523,18.6,6.8,1.4,7.6,11.6,16.9,6,1
2013,Danny Green,SG,25,SAS,14.1,0.6,6.4,9.5,2.1,1.8,11.9,16.6,5.9,2.8
2013,Greg Monroe,C,22,DET,19.5,0.527,16.7,18.6,2.1,1.6,16,24.8,5.9,1.8
2013,Nate Robinson,PG,28,CHI,17.4,0.54,5.1,31.4,2.2,0.4,12.6,25.1,5.9,2.8
2013,Nicolas Batum,SF,24,POR,15.7,0.566,8.5,20.3,1.7,2.2,17,18.2,5.8,2.8
2013,Brandon Jennings,PG,23,MIL,16.1,0.51,4.6,29.1,2.2,0.3,12.9,23.7,5.8,1.1
2013,Damian Lillard,PG,22,POR,16.4,0.546,4.7,28.8,1.2,0.5,14.5,24.2,5.8,0.3
2013,Carlos Boozer,PF,31,CHI,17.1,0.51,17.4,13.4,1.4,0.8,12.3,25.8,5.7,-0.1
2013,Goran Dragić,PG,26,PHO,17.5,0.54,5.2,35.7,2.5,0.8,16.8,21.7,5.7,1.4
2013,Nikola Vučević,C,22,ORL,17.8,0.534,20.2,9.3,1.2,2.4,13,19.3,5.7,-0.5
2013,Darren Collison,PG,25,DAL,16.3,0.575,5.1,26.8,2.2,0.3,17,19.6,5.6,0.1
2013,Kevin Garnett,C,36,BOS,19.2,0.535,15.5,14.4,2,2.4,10.5,24.5,5.6,2.6
2013,Andre Iguodala,SG,29,DEN,15.2,0.52,8.5,22.4,2.5,1.5,17.1,18.8,5.6,2.6
2013,Jarrett Jack,SG,29,GSW,15.9,0.542,5.7,29.9,1.3,0.4,14.3,21,5.6,0.5
2013,Robin Lopez,C,24,NOH,18.9,0.573,12.9,5.3,0.8,5,12,20,5.6,0.6
2013,Kyle Lowry,PG,26,TOR,17.5,0.543,9.5,34.6,2.5,1,17.7,20.3,5.6,2.9
2013,Ömer Aşık,C,26,HOU,14.9,0.558,22,4.6,0.9,2.7,18.8,16.3,5.5,-1.6
2013,Lance Stephenson,SG,22,IND,11.8,0.53,7.4,16.2,1.9,0.5,14.4,15.2,5.5,0
2013,Ray Allen,SG,37,MIA,14.7,0.599,6.6,10.2,1.7,0.6,12.5,19.3,5.4,0.3
2013,Jamal Crawford,SG,32,LAC,16.8,0.558,3.4,14.4,1.9,0.5,11.5,26,5.4,1
2013,Ed Davis,C-PF,23,TOT,17.8,0.561,16.7,6.7,1.2,4.2,10.2,17.6,5.4,0.2
2013,Gordon Hayward,SF,22,UTA,16.8,0.564,6.3,16.7,1.5,1.4,11.7,22.1,5.4,2
2013,Jason Kidd,SG,39,NYK,13.5,0.532,9.3,17.8,3.3,1.1,15,11.6,5.4,3.3
2013,Jeremy Lin,PG,24,HOU,14.9,0.538,5.3,29.4,2.5,0.8,18.8,20.8,5.4,0.3
2013,Andre Miller,PG,36,DEN,15.7,0.548,6.2,32.2,1.7,0.4,19.3,17.9,5.4,0.9
2013,Kyrie Irving,PG,20,CLE,21.4,0.553,6.1,32.7,2.3,0.8,13.8,30.2,5.3,3.7
2013,Shawn Marion,PF,34,DAL,18,0.553,14.5,13.1,1.9,1.8,12.3,19,5.3,2.2
2013,Mario Chalmers,PG,26,MIA,13.3,0.576,5.1,19.4,3,0.5,17.1,16.1,5.2,0.4
2013,Nick Collison,C,32,OKC,13.6,0.624,12.1,11.3,1.7,1.4,17.3,11.5,5.2,0.9
2013,Tristan Thompson,PF,21,CLE,16.1,0.516,17.5,6.9,1.2,2.2,11.7,18.3,5.2,-1.8
2013,Tony Allen,SG,31,MEM,13.2,0.489,10.2,7.6,3.1,1.7,11.5,17.8,5.1,0.4
2013,Joe Johnson,SG,31,BRK,14.1,0.521,4.9,16.7,1,0.4,9.9,21.7,5.1,0
2013,Dirk Nowitzki,PF,34,DAL,19.8,0.564,12.2,13.5,1.2,1.7,7.9,24.2,5,3.1
2013,Isaiah Thomas,PG,23,SAC,17.5,0.574,4.4,24.6,1.6,0.1,12.7,23,5,0.5
2013,Andray Blatche,C,26,BRK,21.9,0.547,15.8,10.5,3,2.7,13.8,26.5,4.9,2.2
2013,JaVale McGee,C,25,DEN,20.7,0.589,14.9,2.7,1.1,8.5,12.9,21.1,4.9,1.6
2013,Dorell Wright,SF,27,PHI,16,0.551,9.6,13.1,1.8,1.5,8.8,18.7,4.9,2.6
2013,Jared Dudley,SF,27,PHO,14.9,0.582,6.4,14.9,1.8,0.3,12,17.2,4.8,0.6
2013,Kemba Walker,PG,22,CHA,18.8,0.517,5.7,31.2,2.9,0.9,12.4,25.6,4.8,1.4
2013,Brandon Bass,PF,27,BOS,12.3,0.535,11.2,6,1,2.3,10.9,15.5,4.7,-1.9
2013,DeMar DeRozan,SG,23,TOR,14.7,0.523,6.3,12,1.3,0.6,9.6,24.2,4.7,-1.4
2013,Jeff Green,PF,26,BOS,15,0.561,8.3,9.6,1.3,2.4,12.5,22.2,4.7,-0.3
2013,Wesley Matthews,SG,26,POR,14.1,0.574,4.6,11.8,2,0.6,10.9,19.1,4.7,0.5
2013,Monta Ellis,SG,27,MIL,16.2,0.493,5.5,27.1,2.8,0.9,13.7,26.3,4.6,0.6
2013,Metta World Peace,SF,33,LAL,12.5,0.517,8.1,6.9,2.5,1.2,9.8,17.5,4.6,0.4
2013,Andre Drummond,C,19,DET,21.6,0.578,21.2,4.1,2.5,6.1,12.2,17.2,4.5,2.5
2013,Manu Ginóbili,SG,35,SAS,19,0.56,8.3,30.6,2.9,0.7,17.3,25.2,4.5,3.6
2013,Spencer Hawes,C,24,PHI,16,0.514,14.9,13.5,0.6,3.9,13,20.9,4.5,-0.5
2013,Emeka Okafor,C,30,WAS,15.8,0.496,18.7,7.9,1.1,3,12.2,19.5,4.5,-0.7
2013,JJ Redick,SG,28,TOT,14.7,0.571,4,20,0.8,0.3,12.5,20.8,4.5,-0.4
2013,John Wall,PG,22,WAS,20.8,0.521,6.8,43.9,2.1,1.8,15.3,29.3,4.5,3.9
2013,Shane Battier,SF,34,MIA,10.7,0.623,5.7,5.7,1.2,2.5,8.2,11,4.4,1
2013,DeMarcus Cousins,C,22,SAC,20.2,0.524,18.7,15.3,2.4,1.9,15.5,28.1,4.4,0.2
2013,Boris Diaw,PF,30,SAS,11.9,0.603,8.6,15,1.6,1.1,18.9,12,4.4,0.8
2013,Mike Dunleavy,SF,32,MIL,13.6,0.577,8,11.5,1,1.3,11.7,17.3,4.4,0.4
2013,Tyreke Evans,SG,23,SAC,18.1,0.558,8.2,19,2.3,1,12.6,22.3,4.4,1.8
2013,Derrick Favors,PF,21,UTA,17.5,0.533,17.9,6.8,2,5.7,15.9,20.6,4.4,-0.5
2013,Tyler Hansbrough,PF,27,IND,15.3,0.527,15.2,4.4,1.1,1,12.6,20.6,4.4,-1.9
2013,Luis Scola,PF,32,PHO,16.7,0.516,14.1,14.5,1.6,1.2,11,23.3,4.4,-0.5
2013,Reggie Evans,PF,32,BRK,12.8,0.506,26.7,3.2,2,0.5,23.6,11,4.3,-1.7
2013,Antawn Jamison,PF,36,LAL,15.3,0.561,12.2,5,0.9,1,7.7,18.7,4.3,-0.1
2013,Steve Nash,PG,38,LAL,16,0.605,4.8,32.8,0.9,0.2,19.3,17.8,4.3,0.4
2013,Luke Ridnour,SG,31,MIN,13,0.532,4.8,21,1.7,0.5,12.8,18.3,4.3,-0.8
2013,Klay Thompson,SG,22,GSW,12.7,0.533,5.7,10.1,1.5,1.2,11,21.8,4.3,-0.3
2013,Raymond Felton,PG,28,NYK,15.2,0.505,4.9,27,2.2,0.5,14.2,22.1,4.2,0.1
2013,O.J. Mayo,SG,25,DAL,13.9,0.556,5.6,19.4,1.6,0.6,15.7,20.9,4.2,-0.5
2013,Josh Smith,PF,27,ATL,17.7,0.501,13.6,20.9,1.8,3.9,14.6,26.7,4.2,1.8
2013,Patrick Patterson,PF,23,TOT,15.2,0.566,10.8,7.5,0.9,1.7,8.6,17.6,4.1,-0.1
2013,Brandan Wright,C,25,DAL,21,0.606,12.6,5.6,1.2,5.2,7.1,19,4.1,2.5
2013,Jerryd Bayless,PG,24,MEM,13.5,0.514,5.9,24.9,1.8,0.8,15.1,20.8,4,0.1
2013,Rudy Gay,SF,26,TOT,15.6,0.494,10.2,13.6,2.3,1.6,12.5,27.2,4,1.1
2013,Nenê,PF,30,WAS,17,0.538,13.6,19,1.7,1.8,16.3,23.4,4,1.3
2013,Steve Novak,SF,29,NYK,11.3,0.602,5.4,3.3,0.9,0.4,2.6,13,4,0.1
2013,Greg Smith,C,22,HOU,16.1,0.636,16.4,3.5,0.8,2.7,11,14.7,4,-0.6
2013,Jason Terry,SG,35,BOS,12.8,0.566,4.4,14.9,1.6,0.4,12.6,18,4,-0.2
2013,Corey Brewer,SF,26,DEN,14.7,0.506,6.6,9.5,3,0.9,9.4,23.4,3.9,0.4
2013,Jonas Valančiūnas,C,20,TOR,15.6,0.619,14.9,5,0.6,4.2,17.4,16.9,3.9,-1.2
2013,Greivis Vásquez,PG,26,NOH,16.3,0.502,7.5,44.9,1.3,0.2,18.6,23,3.8,-0.4
2013,C.J. Watson,PG,28,BRK,13.9,0.544,5.6,17.2,2.3,0.6,12.1,17.2,3.8,0.9
2013,Eric Bledsoe,PG,23,LAC,17.5,0.513,8.6,23.5,3.7,3,17.9,22.5,3.7,3.5
2013,Randy Foye,SG,29,UTA,11.7,0.55,3.3,11.7,1.5,0.9,10.3,18.1,3.7,-0.6
2013,Pau Gasol,PF,32,LAL,16.7,0.512,14,19.9,0.7,2.7,13.7,20.5,3.7,2
2013,Caron Butler,SF,32,LAC,12.4,0.535,7.1,6.5,1.4,0.5,8.7,20.2,3.6,-1.3
2013,Tayshaun Prince,SF,32,TOT,11.5,0.486,8.1,12.1,1,0.8,9.2,16.8,3.6,-1.2
2013,Jason Thompson,PF,26,SAC,14.6,0.533,13.8,6,1.1,2.1,10.8,18.2,3.6,-2.6
2013,Dante Cunningham,PF,25,MIN,13.3,0.485,11.6,5.7,2.2,1.5,7.3,17.2,3.5,-1.4
2013,Carlos Delfino,SF,30,HOU,13.3,0.549,7.4,12.5,2,0.4,10,18.6,3.5,1.4
2013,Elton Brand,C,33,DAL,15.2,0.499,15.7,7.1,1.7,4.6,9.9,17.2,3.4,-0.9
2013,Marcin Gortat,C,28,PHO,15.4,0.543,15.6,6.5,1.1,3.9,13.6,17.2,3.4,-0.5
2013,Taj Gibson,PF,27,CHI,14.4,0.518,13.6,7.1,1,4.7,13.2,18.1,3.3,-1.1
2013,Devin Harris,SG,29,ATL,14.6,0.565,4.7,21.7,2.3,0.7,14.7,19.5,3.3,0.1
2013,Gerald Henderson,SG,25,CHA,16.4,0.531,6.7,15.6,1.7,1.3,9.8,23.5,3.3,-1.1
2013,Jrue Holiday,PG,22,PHI,16.7,0.496,6.4,36.5,2.2,0.9,17.3,26.6,3.3,0.5
2013,Courtney Lee,SG,27,BOS,11.7,0.545,5.8,11.7,2.4,0.9,13,15.7,3.3,-0.5
2013,Anderson Varejão,C,30,CLE,21.7,0.529,23.2,15.4,2.1,1.3,11.6,18.7,3.3,3.7
2013,Wayne Ellington,SG,25,TOT,12.2,0.546,5.8,10.1,1.4,0.1,9.2,16.8,3.2,-0.5
2013,Udonis Haslem,PF,32,MIA,9.9,0.535,17.6,3.8,1.1,0.9,14.2,10.7,3.2,-3.2
2013,Quincy Pondexter,SF,24,MEM,11,0.565,6.3,7.6,1.5,0.4,11.2,13.9,3.2,-0.1
2013,Pablo Prigioni,PG,35,NYK,13,0.595,6.6,27.5,2.9,0.1,27.1,11.7,3.2,0.1
2013,Rajon Rondo,PG,26,BOS,18.1,0.516,8.8,49.3,2.6,0.5,22.6,21.7,3.2,2.2
2013,Marcus Thornton,SG,25,SAC,16.3,0.552,6,9,1.8,0.2,7.6,23.1,3.2,0.3
2013,Al-Farouq Aminu,SF,22,NOH,13.7,0.519,16.9,7.8,2.4,2.1,17.8,14.6,3.1,-0.1
2013,Trevor Ariza,SF,27,WAS,14,0.538,10,12.7,2.5,1.1,14.6,17.9,3.1,2.1
